,A,,B,,C,,D
517.7237377,393.2133073,517.7237377,493.8048767,517.7237377,2417.73353,517.7237377,2561.16132
518.0745568,418.6457863,518.0745568,538.4372166,518.0745568,2679.1879,518.0745568,2829.769545
518.4253356,455.9394764,518.4253356,587.7850538,518.4253356,2961.9196,518.4253356,3118.209924
518.7760742,499.3992674,518.7760742,623.3678745,518.7760742,3242.68825,518.7760742,3383.125562
519.1267724,530.0328345,519.1267724,664.8717043,519.1267724,3516.18623,519.1267724,3662.351811
519.4774304,542.84493,519.4774304,707.9965961,519.4774304,3761.54114,519.4774304,3924.751284
519.828048,572.980851,519.828048,748.5072177,519.828048,3989.8846,519.828048,4168.029132
520.1786253,590.0625037,520.1786253,775.0324699,520.1786253,4216.69117,520.1786253,4381.894187
520.5291622,617.120336,520.5291622,803.7061899,520.5291622,4407.59874,520.5291622,4582.227016
520.8796587,642.5833971,520.8796587,835.5405038,520.8796587,4564.89772,520.8796587,4754.261945
521.2301148,654.7047467,521.2301148,857.3506982,521.2301148,4670.71198,521.2301148,4847.329399
521.5805306,648.7388557,521.5805306,854.6977104,521.5805306,4737.50319,521.5805306,4911.508443
521.9309059,648.0199059,521.9309059,851.3748648,521.9309059,4772.55978,521.9309059,4957.059228
522.2812407,646.5392253,522.2812407,831.8949964,522.2812407,4740.55067,522.2812407,4935.620009
522.6315351,637.9770438,522.6315351,838.2494104,522.6315351,4706.88497,522.6315351,4937.969548
522.981789,642.4860989,522.981789,837.0720813,522.981789,4658.71205,522.981789,4897.668998
523.3320024,647.9432852,523.3320024,831.8716866,523.3320024,4595.36472,523.3320024,4835.5769
523.6821752,630.8240133,523.6821752,814.5317799,523.6821752,4515.3566,523.6821752,4779.547171
524.0323076,616.2966907,524.0323076,795.2776711,524.0323076,4427.85964,524.0323076,4712.617642
524.3823994,607.5037205,524.3823994,782.7065576,524.3823994,4342.87635,524.3823994,4649.149897
524.7324506,613.6813676,524.7324506,782.4862907,524.7324506,4291.6415,524.7324506,4579.66024
525.0824612,599.1664206,525.0824612,763.2460432,525.0824612,4254.51412,525.0824612,4554.995573
525.4324312,600.5876613,525.4324312,761.350301,525.4324312,4242.53564,525.4324312,4553.378904
525.7823606,603.4158233,525.7823606,760.3819932,525.7823606,4255.09624,525.7823606,4548.219701
526.1322494,601.5446101,526.1322494,772.9611018,526.1322494,4301.73619,526.1322494,4587.422492
526.4820975,601.7746137,526.4820975,761.115332,526.4820975,4340.34671,526.4820975,4617.686757
526.831905,596.292885,526.831905,759.1858611,526.831905,4382.03725,526.831905,4663.416323
527.1816717,602.911763,527.1816717,759.6345147,527.1816717,4427.67232,527.1816717,4719.276742
527.5313977,613.5988272,527.5313977,765.5759099,527.5313977,4485.01539,527.5313977,4754.032028
527.8810831,619.7901583,527.8810831,775.5523657,527.8810831,4519.41757,527.8810831,4789.52352
528.2307276,623.3445831,528.2307276,771.2896104,528.2307276,4541.23303,528.2307276,4800.061932
528.5803315,613.0986793,528.5803315,763.4132745,528.5803315,4514.26845,528.5803315,4777.488179
528.9298945,615.4997022,528.9298945,765.3445423,528.9298945,4475.84935,528.9298945,4731.810129
529.2794167,598.6780605,529.2794167,759.6770858,529.2794167,4385.80221,529.2794167,4640.783328
529.6288982,589.2281573,529.6288982,749.3035582,529.6288982,4289.62389,529.6288982,4545.480624
529.9783388,574.2749059,529.9783388,729.1597906,529.9783388,4143.56925,529.9783388,4396.241423
530.3277385,550.3048207,530.3277385,710.4325209,530.3277385,3971.06422,530.3277385,4214.837432
530.6770974,542.4981178,530.6770974,688.192919,530.6770974,3782.61575,530.6770974,4004.594042
531.0264154,515.7065227,531.0264154,659.785366,531.0264154,3581.17205,531.0264154,3779.69507
531.3756926,487.7201053,531.3756926,633.9771342,531.3756926,3367.83665,531.3756926,3542.61624
531.7249288,456.8413857,531.7249288,598.3953339,531.7249288,3150.93431,531.7249288,3299.801552
532.074124,406.9340494,532.074124,558.7469407,532.074124,2923.81067,532.074124,3052.258988
532.4232784,373.1820711,532.4232784,521.0056975,532.4232784,2710.60384,532.4232784,2834.607578
532.7723917,342.2653814,532.7723917,479.2066705,532.7723917,2515.65799,532.7723917,2629.361047
533.1214641,333.9572999,533.1214641,456.6695787,533.1214641,2349.11421,533.1214641,2465.77008
533.4704955,312.8009591,533.4704955,427.2275291,533.4704955,2196.78387,533.4704955,2314.984599
533.8194858,305.1988507,533.8194858,416.7861227,533.8194858,2088.05817,533.8194858,2210.105792
534.1684351,292.1246693,534.1684351,412.7550177,534.1684351,2021.84489,534.1684351,2134.837388
534.5173434,280.6923446,534.5173434,403.7049716,534.5173434,2013.07653,534.5173434,2140.340949
534.8662106,293.2946845,534.8662106,417.2412345,534.8662106,2092.41405,534.8662106,2225.20528
535.2150367,323.0087473,535.2150367,442.1676169,535.2150367,2284.09748,535.2150367,2431.616547
535.5638217,368.1803169,535.5638217,500.5817466,535.5638217,2603.14277,535.5638217,2778.224096
535.9125656,440.886312,535.9125656,577.2310274,535.9125656,3069.8791,535.9125656,3285.610207
536.2612684,522.1201163,536.2612684,673.3008848,536.2612684,3686.42454,536.2612684,3930.489941
536.6099299,612.5074473,536.6099299,787.4720013,536.6099299,4388.33441,536.6099299,4695.20578
536.9585504,693.7964385,536.9585504,911.9023615,536.9585504,5220.65206,536.9585504,5594.600127
537.3071296,796.2568866,537.3071296,1056.878778,537.3071296,6154.47429,537.3071296,6602.741082
537.6556676,903.6157089,537.6556676,1199.111089,537.6556676,7218.20888,537.6556676,7722.024895
538.0041644,1034.32316,538.0041644,1369.280119,538.0041644,8311.70416,538.0041644,8892.37673
538.3526199,1153.26638,538.3526199,1536.073234,538.3526199,9448.93978,538.3526199,10131.46972
538.7010342,1274.672314,538.7010342,1698.397535,538.7010342,10580.60687,538.7010342,11373.76611
539.0494072,1375.248175,539.0494072,1864.974203,539.0494072,11664.70133,539.0494072,12541.09501
539.397739,1480.413829,539.397739,2001.782183,539.397739,12624.56013,539.397739,13563.25922
539.7460294,1559.849603,539.7460294,2121.103216,539.7460294,13417.6641,539.7460294,14409.82233
540.0942784,1633.319346,540.0942784,2226.699369,540.0942784,14047.50007,540.0942784,15092.04016
540.4424862,1682.258296,540.4424862,2301.360075,540.4424862,14535.31869,540.4424862,15605.10053
540.7906525,1730.779588,540.7906525,2343.306592,540.7906525,14848.9643,540.7906525,15913.18183
541.1387775,1752.004194,541.1387775,2375.196893,541.1387775,14999.61767,541.1387775,16078.77739
541.4868611,1756.528407,541.4868611,2383.921037,541.4868611,14952.83931,541.4868611,16052.49854
541.8349033,1752.542898,541.8349033,2364.780991,541.8349033,14809.03036,541.8349033,15927.73656
542.182904,1746.521979,542.182904,2340.833482,542.182904,14527.67897,542.182904,15580.35676
542.5308633,1708.158803,542.5308633,2293.51529,542.5308633,14152.3232,542.5308633,15127.52695
542.8787811,1684.28543,542.8787811,2227.710773,542.8787811,13698.32429,542.8787811,14643.95744
543.2266575,1639.033594,543.2266575,2173.097157,543.2266575,13210.27808,543.2266575,14137.79154
543.5744923,1587.540394,543.5744923,2109.421819,543.5744923,12719.01191,543.5744923,13627.86089
543.9222856,1531.722736,543.9222856,2028.532452,543.9222856,12245.65605,543.9222856,13115.05249
544.2700374,1490.524119,544.2700374,1974.141939,544.2700374,11802.33055,544.2700374,12654.65574
544.6177477,1434.535396,544.6177477,1922.366154,544.6177477,11383.96174,544.6177477,12247.7128
544.9654163,1417.910263,544.9654163,1871.143228,544.9654163,11047.15739,544.9654163,11876.35143
545.3130434,1384.039619,545.3130434,1828.968268,545.3130434,10753.17009,545.3130434,11560.70461
545.6606289,1355.298957,545.6606289,1776.63738,545.6606289,10497.98318,545.6606289,11261.62085
546.0081727,1316.718045,546.0081727,1741.964677,546.0081727,10302.05089,546.0081727,11063.47584
546.3556749,1298.630655,546.3556749,1717.855786,546.3556749,10146.31201,546.3556749,10907.50131
546.7031355,1275.267669,546.7031355,1701.611019,546.7031355,10012.63956,546.7031355,10755.40345
547.0505543,1251.747943,547.0505543,1667.318538,547.0505543,9941.61971,547.0505543,10655.41259
547.3979315,1248.252334,547.3979315,1664.082399,547.3979315,9906.69442,547.3979315,10609.89557
547.745267,1241.495934,547.745267,1664.889945,547.745267,9887.71018,547.745267,10615.03344
548.0925608,1240.830992,548.0925608,1666.589169,548.0925608,9920.93287,548.0925608,10630.49711
548.4398128,1263.535696,548.4398128,1676.083038,548.4398128,10002.56351,548.4398128,10656.74506
548.787023,1253.772426,548.787023,1671.726273,548.787023,10029.36296,548.787023,10678.54148
549.1341915,1270.95668,549.1341915,1674.988072,549.1341915,10061.72813,549.1341915,10719.32861
549.4813182,1274.051873,549.4813182,1694.518504,549.4813182,10126.65438,549.4813182,10782.86564
549.828403,1280.161337,549.828403,1697.548331,549.828403,10162.76803,549.828403,10821.44246
550.1754461,1281.409117,550.1754461,1701.629807,550.1754461,10176.22162,550.1754461,10831.56325
550.5224472,1268.197703,550.5224472,1688.462137,550.5224472,10141.46166,550.5224472,10795.85984
550.8694066,1267.645875,550.8694066,1675.981753,550.8694066,10066.85501,550.8694066,10741.67497
551.216324,1265.86085,551.216324,1657.319708,551.216324,9980.36455,551.216324,10633.62671
551.5631996,1249.841965,551.5631996,1631.960168,551.5631996,9864.06127,551.5631996,10487.45984
551.9100332,1226.937594,551.9100332,1596.196237,551.9100332,9681.13968,551.9100332,10282.6055
552.2568249,1187.717494,552.2568249,1546.267587,552.2568249,9445.37816,552.2568249,10066.60738
552.6035746,1154.934711,552.6035746,1515.942369,552.6035746,9238.39422,552.6035746,9848.362167
552.9502824,1111.228759,552.9502824,1480.595411,552.9502824,9039.65873,552.9502824,9616.547038
553.2969482,1084.517539,553.2969482,1443.606143,553.2969482,8805.27187,553.2969482,9381.545045
553.643572,1056.13661,553.643572,1400.471226,553.643572,8597.90018,553.643572,9155.424891
553.9901538,1038.867197,553.9901538,1367.23492,553.9901538,8385.87183,553.9901538,8949.784305
554.3366935,1028.759405,554.3366935,1336.44544,554.3366935,8232.01087,554.3366935,8812.159321
554.6831912,1013.941717,554.6831912,1321.686323,554.6831912,8079.41923,554.6831912,8635.883899
555.0296468,988.8640462,555.0296468,1291.24853,555.0296468,7922.46392,555.0296468,8500.979297
555.3760603,974.2273032,555.3760603,1271.234963,555.3760603,7783.82872,555.3760603,8360.451068
555.7224318,945.3277086,555.7224318,1242.157877,555.7224318,7637.59213,555.7224318,8223.282904
556.068761,929.5485052,556.068761,1221.015375,556.068761,7514.49299,556.068761,8072.253388
556.4150482,910.8875127,556.4150482,1192.739354,556.4150482,7342.59782,556.4150482,7879.491759
556.7612932,888.9570625,556.7612932,1155.548271,556.7612932,7119.11745,556.7612932,7659.34795
557.107496,858.6746224,557.107496,1108.108657,557.107496,6868.64618,557.107496,7377.614172
557.4536567,822.4541171,557.4536567,1064.410197,557.4536567,6552.6565,557.4536567,7048.967599
557.7997751,786.9495793,557.7997751,1008.669125,557.7997751,6215.8767,557.7997751,6680.312735
558.1458513,737.6295845,558.1458513,956.5952683,558.1458513,5826.20688,558.1458513,6248.072137
558.4918852,710.3678368,558.4918852,898.410022,558.4918852,5425.73625,558.4918852,5820.089735
558.8378769,662.0008109,558.8378769,834.0321596,558.8378769,5006.23056,558.8378769,5351.26367
559.1838263,625.7534714,559.1838263,781.9891077,559.1838263,4577.29409,559.1838263,4894.053634
559.5297335,592.8090547,559.5297335,718.7829067,559.5297335,4163.82322,559.5297335,4438.771253
559.8755983,542.4762534,559.8755983,658.3107387,559.8755983,3733.51174,559.8755983,3998.232952
560.2214208,500.9643466,560.2214208,602.6223436,560.2214208,3338.3597,560.2214208,3576.796085
560.5672009,470.8256995,560.5672009,560.6551986,560.5672009,2983.5921,560.5672009,3193.208531
560.9129387,431.6513443,560.9129387,517.0073877,560.9129387,2649.74328,560.9129387,2837.337568
561.258634,405.5485178,561.258634,480.4861531,561.258634,2368.83217,561.258634,2540.295739
561.604287,370.126622,561.604287,440.8123296,561.604287,2114.19967,561.604287,2263.108243
561.9498976,352.5555937,561.9498976,407.1026604,561.9498976,1899.76703,561.9498976,2025.06143
562.2954657,318.5423983,562.2954657,370.2533711,562.2954657,1708.02896,562.2954657,1824.607047
562.6409914,302.1359806,562.6409914,350.2901106,562.6409914,1552.27754,562.6409914,1652.099898
562.9864746,281.4187424,562.9864746,309.8450007,562.9864746,1406.78519,562.9864746,1495.436991
563.3319154,264.295077,563.3319154,297.7205264,563.3319154,1288.34607,563.3319154,1376.855055
563.6773136,257.4085722,563.6773136,279.1833024,563.6773136,1191.99317,563.6773136,1273.276302
564.0226693,252.6501718,564.0226693,274.9016821,564.0226693,1112.25571,564.0226693,1193.125127
564.3679825,223.8337025,564.3679825,244.1859841,564.3679825,1034.01193,564.3679825,1108.087647
564.7132531,212.4038082,564.7132531,232.5198444,564.7132531,975.64079,564.7132531,1044.79546
565.0584812,210.740929,565.0584812,228.4780687,565.0584812,930.9917,565.0584812,994.7425293
565.4036666,203.6076708,565.4036666,223.488467,565.4036666,896.7434,565.4036666,968.5501679
565.7488095,193.8431135,565.7488095,214.9152854,565.7488095,856.28274,565.7488095,922.4415882
566.0939097,196.7157705,566.0939097,225.404802,566.0939097,840.73751,566.0939097,882.0828507
566.4389673,196.2472913,566.4389673,222.557595,566.4389673,811.66513,566.4389673,857.5175736
566.7839822,190.0699642,566.7839822,231.6163091,566.7839822,786.62718,566.7839822,835.5690345
567.1289545,191.0311594,567.1289545,230.4369611,567.1289545,776.71912,567.1289545,806.2612935
567.4738841,189.8341808,567.4738841,229.2391333,567.4738841,754.91124,567.4738841,777.3565638
567.8187709,191.4961787,567.8187709,220.4273447,567.8187709,734.52814,567.8187709,748.2160314
568.1636151,210.8028342,568.1636151,237.5895833,568.1636151,732.47568,568.1636151,741.9022549
568.5084164,204.6039671,568.5084164,227.583053,568.5084164,710.65233,568.5084164,729.7919887
568.8531751,199.119961,568.8531751,222.3373956,568.8531751,688.59095,568.8531751,712.2347895
569.1978909,198.6496092,569.1978909,220.4396536,569.1978909,668.70512,569.1978909,694.4864613
569.542564,196.9839801,569.542564,220.9167851,569.542564,656.85805,569.542564,696.3851748
569.8871942,187.6926669,569.8871942,209.7226411,569.8871942,633.37274,569.8871942,686.6512641
570.2317816,193.1740435,570.2317816,211.8707282,570.2317816,623.90595,570.2317816,677.6645486
570.5763262,185.0653989,570.5763262,199.9533758,570.5763262,621.49244,570.5763262,650.6019907
570.9208279,201.2753307,570.9208279,201.8784741,570.9208279,613.25514,570.9208279,661.3325987
571.2652867,200.0946464,571.2652867,207.1262231,571.2652867,606.64422,571.2652867,655.6750503
571.6097026,189.1475294,571.6097026,208.0851275,571.6097026,604.76563,571.6097026,651.6653402
571.9540756,190.3428216,571.9540756,207.8521025,571.9540756,598.37631,571.9540756,638.8787694
572.2984057,202.0304311,572.2984057,215.7298626,572.2984057,593.45175,572.2984057,634.9083067
572.6426928,198.4623007,572.6426928,208.1145431,572.6426928,588.48135,572.6426928,626.6207091
572.9869369,201.7898398,572.9869369,213.3462687,572.9869369,581.58352,572.9869369,615.455478
573.3311381,197.0233368,573.3311381,213.1040139,573.3311381,579.20011,573.3311381,601.9250532
573.6752962,193.2098194,573.6752962,214.2908287,573.6752962,577.52982,573.6752962,598.357256
574.0194114,178.6700515,574.0194114,209.0384856,574.0194114,568.47655,574.0194114,589.5416533
574.3634835,188.4501416,574.3634835,216.4372928,574.3634835,564.25302,574.3634835,603.5853452
574.7075125,165.0896741,574.7075125,213.5562822,574.7075125,554.22646,574.7075125,589.2890842
575.0514985,175.8069657,575.0514985,209.2704575,575.0514985,553.98787,575.0514985,584.0693827
575.3954414,172.4701717,575.3954414,200.9344546,575.3954414,546.62443,575.3954414,577.656519
575.7393412,157.9273045,575.7393412,191.1553553,575.7393412,531.39165,575.7393412,566.6957413
576.0831978,153.3947286,576.0831978,193.7654343,576.0831978,526.38447,576.0831978,563.8236807
576.4270113,157.2051043,576.4270113,199.9548335,576.4270113,536.5866,576.4270113,568.5665167
576.7707817,152.6805673,576.7707817,198.2893318,576.7707817,540.62279,576.7707817,567.6203898
577.1145089,160.0693131,577.1145089,194.2486787,577.1145089,542.30168,577.1145089,562.6576128
577.4581929,159.8291948,577.4581929,197.8175196,577.4581929,530.6684,577.4581929,561.9392706
577.8018336,153.6254163,577.8018336,186.1375309,577.8018336,530.63058,577.8018336,553.359472
578.1454312,145.279378,578.1454312,176.6015789,578.1454312,521.34161,578.1454312,548.5784057
578.4889855,155.7654629,578.4889855,174.2286628,578.4889855,527.06007,578.4889855,553.1104455
578.8324965,148.3802244,578.8324965,174.464227,578.8324965,523.01873,578.8324965,554.5258919
579.1759643,163.1475839,579.1759643,175.8949926,579.1759643,520.4147,579.1759643,559.5139501
579.5193888,171.0074337,579.5193888,174.2299342,579.5193888,522.55532,579.5193888,565.2121418
579.8627699,178.1590009,579.8627699,181.3814163,579.8627699,531.83339,579.8627699,559.7816651
580.2061078,171.9590711,580.2061078,173.2766389,580.2061078,519.70527,580.2061078,548.8416407
580.5494022,169.097521,580.5494022,169.2245169,580.5494022,508.7768,580.5494022,534.5939709
580.8926533,168.6282602,580.8926533,183.7561878,580.8926533,504.05067,580.8926533,546.9528334
581.2358611,173.3923986,581.2358611,176.3767798,581.2358611,504.53015,581.2358611,546.4835333
581.5790254,191.5190173,581.5790254,192.5984614,581.5790254,513.6306,581.5790254,551.0787234
581.9221463,200.5732833,581.9221463,200.2240699,581.9221463,513.40914,581.9221463,546.8246592
582.2652238,202.4765832,582.2652238,196.1748452,582.2652238,503.19837,582.2652238,538.0407989
582.6082578,202.2360277,582.6082578,192.1245775,582.6082578,500.34372,582.6082578,527.5925161
582.9512484,202.2424295,582.9512484,193.5593901,582.9512484,497.74784,582.9512484,535.2032744
583.2941954,201.7701632,583.2941954,199.7541935,583.2941954,496.80771,583.2941954,530.4669281
583.637099,195.0878121,583.637099,179.975123,583.637099,478.72638,583.637099,522.3574988
583.9799591,186.9970273,583.9799591,183.790189,583.9799591,479.92615,583.9799591,522.3711793
584.3227756,186.762541,584.3227756,181.412345,584.3227756,489.90738,584.3227756,531.6371277
584.6655485,180.3199976,584.6655485,164.4909108,584.6655485,481.80147,584.6655485,521.8704094
585.0082779,176.0313892,585.0082779,162.8217221,585.0082779,482.27056,585.0082779,518.5415773
585.3509637,169.8304723,585.3509637,155.6679802,585.3509637,473.22346,585.3509637,513.5305554
585.6936059,168.4065376,585.6936059,155.4343535,585.6936059,471.57496,585.6936059,517.3425892
586.0362045,164.836206,586.0362045,154.4835014,586.0362045,475.14212,586.0362045,523.0446042
586.3787594,171.9938452,586.3787594,165.6902418,586.3787594,480.16358,586.3787594,539.6955104
586.7212706,169.3793824,586.7212706,172.8408362,586.7212706,485.87699,586.7212706,536.3898534
587.0637382,162.4700067,587.0637382,164.0261781,587.0637382,488.9577,587.0637382,538.7565606
587.4061621,162.0066849,587.4061621,179.7597863,587.4061621,493.74492,587.4061621,554.2238118
587.7485423,176.3121271,587.7485423,188.8245331,587.7485423,497.10687,587.7485423,559.486641
588.0908788,181.3256311,588.0908788,195.9816777,588.0908788,503.07392,588.0908788,570.6741897
588.4331715,193.0150674,588.4331715,206.4799673,588.4331715,516.41777,588.4331715,573.8121331
588.7754204,194.6876427,588.7754204,210.7724238,588.7754204,525.21609,588.7754204,576.4374832
589.1176256,188.7330542,589.1176256,215.2978115,589.1176256,524.97993,589.1176256,575.4896631
589.459787,190.88861,589.459787,226.0275975,589.459787,544.24135,589.459787,581.6939487
589.8019045,186.1127116,589.8019045,234.8238352,589.8019045,539.46129,589.8019045,568.3704261
590.1439783,177.0540081,590.1439783,233.3872567,590.1439783,540.15536,590.1439783,562.418566
590.4860081,168.2320955,590.4860081,225.5204781,590.4860081,533.7244,590.4860081,555.7507923
590.8279941,172.7687397,590.8279941,229.3434918,590.8279941,535.89152,590.8279941,549.8489226
591.1699363,173.486022,591.1699363,231.9660423,591.1699363,552.27783,591.1699363,545.1095322
591.5118345,177.0466359,591.5118345,220.7582966,591.5118345,550.33957,591.5118345,534.6264363
591.8536888,181.333174,591.8536888,215.5180538,591.8536888,543.45258,591.8536888,527.5011102
592.1954992,172.7530801,592.1954992,211.7028,592.1954992,539.16723,592.1954992,526.5389591
592.5372656,169.8885391,592.5372656,193.1203774,592.5372656,530.36684,592.5372656,523.910135
592.8789881,175.3713525,592.8789881,189.3138162,592.8789881,538.21137,592.8789881,533.4166157
593.2206665,173.4626516,593.2206665,178.1156631,593.2206665,524.67227,593.2206665,520.5891585
593.562301,169.410021,593.562301,170.0135102,593.562301,524.6635,593.562301,514.4080931
593.9038915,167.983568,593.9038915,171.9221864,593.9038915,520.39924,593.9038915,507.7690194
594.2454379,173.9390793,594.2454379,177.1628459,594.2454379,523.96012,594.2454379,507.0567426
594.5869402,178.4541177,594.5869402,173.3408841,594.5869402,514.19606,594.5869402,505.8393737
594.9283985,171.7758117,594.9283985,160.9454225,594.9283985,489.95419,594.9283985,497.267104
595.2698127,160.8167997,595.2698127,166.4226599,595.2698127,480.45154,595.2698127,504.3847501
595.6111828,159.1453815,595.6111828,167.8477636,595.6111828,477.35309,595.6111828,496.0633886
595.9525087,168.2012232,595.9525087,164.2788134,595.9525087,479.97661,595.9525087,499.1617065
596.2937905,174.3958886,596.2937905,176.9047454,596.2937905,478.08148,596.2937905,497.02968
596.6350282,174.1513218,596.6350282,179.0417807,596.6350282,469.04046,596.6350282,486.5650376
596.9762217,177.2571061,596.9762217,190.0070006,596.9762217,473.8149,596.9762217,496.8005652
597.317371,188.4694779,597.317371,200.981009,597.317371,477.42279,597.317371,511.5689685
597.658476,187.0335376,597.658476,197.8777793,597.658476,481.44284,597.658476,507.9894428
597.9995369,186.0894819,597.9995369,204.0788858,597.9995369,476.95237,597.9995369,514.660258
598.3405535,181.56605,598.3405535,207.6535081,598.3405535,484.79534,598.3405535,516.8031168
598.6815258,187.2849888,598.6815258,207.417903,598.6815258,496.19985,598.6815258,515.1473956
599.0224539,193.2490036,599.0224539,206.7135789,599.0224539,505.00966,599.0224539,516.121743
599.3633377,194.4380278,599.3633377,212.188903,599.3633377,502.63032,599.3633377,518.4910025
599.7041771,187.2845307,599.7041771,222.6572197,599.7041771,497.1485,599.7041771,515.1461638
600.0449722,183.4779214,600.0449722,225.043721,600.0449722,498.58517,600.0449722,514.4462179
600.385723,184.6716463,600.385723,222.4278008,600.385723,495.98021,600.385723,520.3890772
600.7264294,174.8863657,600.7264294,207.1655993,600.7264294,485.71852,600.7264294,515.3503238
601.0670914,167.2598768,601.0670914,199.5409005,601.0670914,481.6711,601.0670914,512.253062
601.407709,178.2290047,601.407709,199.3159025,601.407709,490.01398,601.407709,519.8831812
601.7482822,186.0794746,601.7482822,189.0645454,601.7482822,489.75072,601.7482822,515.1080016
602.088811,172.9705687,602.088811,181.6722155,602.088811,483.79097,602.088811,503.9255843
602.4292953,178.7054151,602.4292953,197.6488042,602.4292953,499.98717,602.4292953,517.2717527
602.7697351,180.8523307,602.7697351,198.1285098,602.7697351,499.04575,602.7697351,515.6185281
603.1101305,175.1460043,603.1101305,203.3803566,603.1101305,500.02548,603.1101305,515.1745049
603.4504813,171.5724641,603.4504813,192.1860374,603.4504813,496.93841,603.4504813,512.3253287
603.7907877,172.0481005,603.7907877,193.1378497,603.7907877,499.54816,603.7907877,511.3731379
604.1310495,157.9794333,604.1310495,174.0682562,604.1310495,494.05086,604.1310495,496.377938
604.4712667,160.1201728,604.4712667,173.8262116,604.4712667,496.65219,604.4712667,489.2435334
604.8114394,164.4116989,604.8114394,176.6881631,604.8114394,502.12296,604.8114394,499.7010424
605.1515674,150.3501946,605.1515674,176.4447738,605.1515674,492.13586,605.1515674,492.3258241
605.4916509,146.3006696,605.4916509,178.1134847,605.4916509,493.56413,605.4916509,483.3055696
605.8316897,153.6881176,605.8316897,183.3550967,605.8316897,490.95562,605.8316897,485.2088661
606.1716839,142.9458196,606.1716839,166.4189996,606.1716839,471.18002,606.1716839,478.9689629
606.5116335,147.7227213,606.5116335,173.3404603,606.5116335,477.15444,606.5116335,488.7428706
606.8515383,143.900945,606.8515383,156.4164959,606.8515383,470.71182,606.8515383,485.1496638
607.1913985,151.0513023,607.1913985,159.9929367,607.1913985,474.52053,607.1913985,481.8345587
607.5312139,152.2454891,607.5312139,157.8520137,607.5312139,471.44232,607.5312139,483.0310939
607.8709847,162.0308716,607.8709847,171.68733,607.8709847,478.3808,607.8709847,496.1440464
608.2107106,167.5132645,608.2107106,175.9782715,608.2107106,475.77628,608.2107106,493.0653355
608.5503919,167.5153163,608.5503919,171.9306048,608.5503919,478.86956,608.5503919,483.5720085
608.8900283,179.9087604,608.8900283,171.4596046,608.8900283,481.25956,608.8900283,487.3869908
609.2296199,171.3296058,609.2296199,169.7890102,609.2296199,473.17615,609.2296199,488.8037216
609.5691668,172.5292263,609.5691668,173.8474966,609.5691668,468.68568,609.5691668,492.864474
609.9086688,191.8555937,609.9086688,188.170839,609.9086688,484.67531,609.9086688,492.4663177
610.2481259,183.265756,610.2481259,186.2516274,610.2481259,484.40402,610.2481259,482.2187766
610.5875382,183.5138978,610.5875382,192.4558135,610.5875382,496.30575,610.5875382,491.0329209
610.9269056,186.3815494,610.9269056,195.5618489,610.9269056,497.99102,610.9269056,488.2049221
611.266228,182.3347277,611.266228,191.5155831,611.266228,499.4257,611.266228,489.4020187
611.6055056,186.3742299,611.6055056,189.8366622,611.6055056,497.02186,611.6055056,489.6113139
611.9447383,181.6154582,611.9447383,186.7459548,611.9447383,502.5013,611.9447383,488.6776477
612.2839259,179.2283819,612.2839259,187.9325958,612.2839259,491.08868,612.2839259,485.1028851
612.6230687,166.3526693,612.6230687,184.3493793,612.6230687,480.37526,612.6230687,479.6151397
612.9621664,169.7010898,612.9621664,187.2219984,612.9621664,493.23705,612.9621664,485.113381
613.3012191,175.1842563,613.3012191,183.1743569,613.3012191,506.06987,613.3012191,489.158598
613.6402268,159.9223368,613.6402268,163.6239299,613.6402268,492.0246,613.6402268,491.0270238
613.9791895,156.8227877,613.9791895,163.3840284,613.9791895,477.29296,613.9791895,489.3596813
614.3181071,163.5016609,614.3181071,165.773454,614.3181071,478.4991,614.3181071,492.703839
614.6569796,152.2933012,614.6569796,165.0504487,614.6569796,473.72512,614.6569796,496.7177636
614.995807,156.8220167,614.995807,173.1527359,614.995807,474.20251,614.995807,501.7075622
615.3345894,149.4429971,615.3345894,182.9320499,615.3345894,469.00327,615.3345894,508.3863447
615.6733266,142.7664258,615.6733266,184.5962242,615.6733266,454.50113,615.6733266,509.5639946
616.0120186,130.1287847,616.0120186,178.6340828,616.0120186,455.19971,616.0120186,502.6611367
616.3506655,143.4878387,616.3506655,192.9431566,616.3506655,469.72731,616.3506655,517.1854303
616.6892673,149.4474117,616.6892673,194.3735439,616.6892673,473.76843,616.6892673,515.2881015
617.0278238,151.1236448,617.0278238,203.1984363,617.0278238,469.27814,617.0278238,518.4014087
617.3663351,147.3015363,617.3663351,219.1461384,617.3663351,462.12436,617.3663351,510.5359684
617.7048012,157.0757772,617.7048012,212.9564666,617.7048012,472.34752,617.7048012,505.3183708
618.043222,160.1673349,618.043222,209.8511292,618.043222,465.20081,618.043222,498.8851888
618.3815976,157.0645721,618.3815976,203.6519167,618.3815976,466.61285,618.3815976,490.0828326
618.7199279,157.7806763,618.7199279,200.7949346,618.7199279,467.56653,618.7199279,478.4469849
619.0582129,159.4429838,619.0582129,192.9265927,619.0582129,474.91403,619.0582129,467.027004
619.3964526,159.6832471,619.3964526,190.5466957,619.3964526,484.65901,619.3964526,461.3307118
619.734647,171.6112107,619.734647,199.376421,619.734647,491.34746,619.734647,469.2068848
620.072796,157.5427491,620.072796,187.2164845,620.072796,474.9323,620.072796,460.1549577
