,A,,B,,C,,D
619.734647,252.7374918,619.734647,896.14129,619.734647,275.4131961,619.734647,903.8060462
620.072796,255.5990416,620.072796,894.73853,620.072796,275.1805575,620.072796,895.7794923
620.4108996,259.177915,620.4108996,897.84131,620.4108996,266.8586077,620.4108996,896.753028
620.7489578,265.8676475,620.7489578,911.64309,620.7489578,266.6452839,620.7489578,914.1034101
621.0869707,273.0249643,621.0869707,905.77945,621.0869707,267.6131591,621.0869707,918.1764409
621.4249381,280.3987524,621.4249381,919.24748,621.4249381,259.2755577,621.4249381,919.342102
621.7628601,276.8215275,621.7628601,914.7313,621.7628601,245.9362916,621.7628601,917.4281465
622.1007367,263.0167498,622.1007367,917.81308,622.1007367,240.6996281,622.1007367,914.3591993
622.4385677,266.1173913,622.4385677,924.92918,622.4385677,230.7032306,622.4385677,908.9370557
622.7763533,262.5489533,622.7763533,919.7335,622.7763533,227.6094919,622.7763533,903.9770621
623.1140934,268.0375834,623.1140934,923.56164,623.1140934,230.4786268,623.1140934,905.2024096
623.4517879,270.901021,623.4517879,913.41011,623.4517879,229.0552571,623.4517879,904.9869829
623.789437,271.11261,623.789437,916.87325,623.789437,222.3644448,623.789437,896.6212214
624.1270404,269.2049296,624.1270404,908.10931,624.1270404,238.3172497,624.1270404,894.9544614
624.4645983,262.7639357,624.4645983,898.12825,624.4645983,233.5426822,624.4645983,892.7810824
624.8021106,264.1967508,624.8021106,901.21867,624.8021106,227.3551979,624.8021106,887.8267736
625.1395773,257.0699733,625.1395773,904.81824,625.1395773,237.8468199,625.1395773,906.5690361
625.4769983,254.9290656,625.4769983,901.51217,625.4769983,241.4204749,625.4769983,902.5532281
625.8143737,265.4070895,625.8143737,892.7658,625.8143737,243.0897,625.8143737,915.8107127
626.1517035,257.2835594,626.1517035,875.3964,626.1517035,234.7286979,626.1517035,909.5618156
626.4889876,258.9404988,626.4889876,877.25872,626.4889876,230.4340887,626.4889876,913.0782709
626.826226,256.3238081,626.826226,883.18046,626.826226,228.530812,626.826226,920.8905621
627.1634186,255.1297861,627.1634186,890.97604,627.1634186,231.3848553,627.1634186,924.8986259
627.5005656,254.1781785,627.5005656,886.71929,627.5005656,234.4808446,627.5005656,934.3612655
627.8376668,262.5169195,627.8376668,895.73297,627.8376668,228.534163,627.8376668,948.8112042
628.1747222,259.8977573,628.1747222,891.23554,628.1747222,228.2954783,628.1747222,943.3699254
628.5117318,262.0363565,628.5117318,894.06219,628.5117318,229.2446183,628.5117318,961.5644898
628.8486957,267.5079141,628.8486957,902.0955,628.8486957,226.6224869,628.8486957,950.6764406
629.1856137,271.3195638,629.1856137,912.27826,629.1856137,230.9114492,629.1856137,959.2000205
629.5224859,276.0791749,629.5224859,937.3477,629.5224859,237.5779124,629.5224859,963.4537875
629.8593123,277.7628089,629.8593123,960.81647,629.8593123,251.8788732,629.8593123,976.7526337
630.1960927,281.3474265,630.1960927,972.21341,630.1960927,260.7008312,630.1960927,993.8223401
630.5328273,285.8690476,630.5328273,978.1221,630.5328273,259.2717585,630.5328273,1006.821112
630.869516,290.6291491,630.869516,992.07067,630.869516,260.7001947,630.869516,1017.693552
631.2061588,295.4070194,631.2061588,1010.56709,631.2061588,265.9538535,631.2061588,1029.569905
631.5427557,292.5545187,631.5427557,1021.68797,631.5427557,271.9088128,631.5427557,1032.65417
631.8793065,288.2442101,631.8793065,1025.3815,631.8793065,269.0277346,631.8793065,1035.164923
632.2158115,288.4737784,632.2158115,1027.95244,632.2158115,273.542521,632.2158115,1041.043426
632.5522704,286.3213531,632.5522704,1028.38932,632.5522704,269.724114,632.5522704,1052.348
632.8886833,290.6114533,632.8886833,1049.20402,632.8886833,272.3483832,632.8886833,1076.937945
633.2250502,288.7096625,633.2250502,1066.45736,633.2250502,277.5869087,633.2250502,1087.337987
633.5613711,284.1738825,633.5613711,1070.65991,633.5613711,272.0990809,633.5613711,1106.65232
633.8976459,287.9774593,633.8976459,1079.85673,633.8976459,273.761204,633.8976459,1141.814628
634.2338746,287.9704537,634.2338746,1116.43384,634.2338746,276.3725762,634.2338746,1169.166642
634.5700572,289.397576,634.5700572,1149.71669,634.5700572,287.08132,634.5700572,1201.253943
634.9061937,290.3487404,634.9061937,1184.87705,634.9061937,291.1260926,634.9061937,1244.652247
635.2422841,301.0544381,635.2422841,1242.89858,635.2422841,290.6480432,635.2422841,1294.156653
635.5783284,306.5477349,635.5783284,1296.97371,635.5783284,294.7134079,635.5783284,1359.048412
635.9143265,304.8962191,635.9143265,1366.78771,635.9143265,306.8633049,635.9143265,1418.465608
636.2502784,307.5234302,636.2502784,1435.60297,636.2502784,321.6253782,636.2502784,1499.488759
636.5861841,314.9105633,636.5861841,1496.14719,636.5861841,333.2943062,636.5861841,1575.288821
636.9220436,332.0453723,636.9220436,1572.3902,636.9220436,339.0079597,636.9220436,1667.226238
637.2578569,355.3854452,637.2578569,1675.47648,637.2578569,358.0654412,637.2578569,1760.137906
637.5936239,356.5548857,637.5936239,1766.52867,637.5936239,370.6508811,637.5936239,1832.583203
637.9293447,368.7081149,637.9293447,1856.06062,637.9293447,382.8032772,637.9293447,1944.110229
638.2650192,378.4463465,638.2650192,1948.41118,638.2650192,388.972936,638.2650192,2035.453301
638.6006474,389.6172216,638.6006474,2059.69501,638.6006474,409.8900777,638.6006474,2147.124066
638.9362292,401.488142,638.9362292,2152.7976,638.9362292,424.3723847,638.9362292,2268.218356
639.2717648,433.1743405,639.2717648,2310.07631,639.2717648,462.709193,639.2717648,2415.321902
639.6072539,450.0414893,639.6072539,2445.54728,639.6072539,471.0171132,639.6072539,2556.976298
639.9426967,473.7959474,639.9426967,2598.12695,639.9426967,481.6999272,639.9426967,2706.157191
640.2780932,489.9411066,640.2780932,2780.32498,640.2780932,499.9815321,640.2780932,2867.022664
640.6134432,511.8054736,640.6134432,2939.57604,640.6134432,519.2315178,640.6134432,3044.530266
640.9487468,535.5542565,640.9487468,3119.71787,640.9487468,542.9785811,640.9487468,3239.380614
641.284004,574.0596475,641.284004,3319.08171,641.284004,570.3246584,641.284004,3454.327841
641.6192147,585.660203,641.6192147,3534.91786,641.6192147,586.9102403,641.6192147,3664.619911
641.9543789,616.3165698,641.9543789,3753.55007,641.9543789,611.3965195,641.9543789,3895.982947
642.2894967,645.9928064,642.2894967,3983.71944,642.2894967,627.3128635,642.2894967,4122.226223
642.6245679,669.5226664,642.6245679,4233.00866,642.6245679,661.7581408,642.6245679,4359.763058
642.9595927,698.4267118,642.9595927,4452.47891,642.9595927,671.2174686,642.9595927,4595.575375
643.2945709,728.0315429,643.2945709,4692.25786,643.2945709,696.8002425,643.2945709,4821.570144
643.6295025,757.4819789,643.6295025,4922.93823,643.6295025,737.161534,643.6295025,5057.77251
643.9643875,793.2867465,643.9643875,5132.22919,643.9643875,761.8345074,643.9643875,5272.584809
644.299226,808.6359123,644.299226,5340.82224,644.299226,779.559519,644.299226,5471.374446
644.6340178,818.2893883,644.6340178,5528.27822,644.6340178,784.0056445,644.6340178,5649.073327
644.9687631,832.9703001,644.9687631,5692.98345,644.9687631,796.7963239,644.9687631,5836.418711
645.3034616,859.7257509,645.3034616,5821.52127,645.3034616,818.824286,645.3034616,5981.212066
645.6381136,866.7585874,645.6381136,5951.38468,645.6381136,832.7299622,645.6381136,6105.693073
645.9727188,876.9387154,645.9727188,6045.35648,645.9727188,845.9911493,645.9727188,6203.653339
646.3072773,883.7858782,646.3072773,6092.33627,646.3072773,848.342738,646.3072773,6271.925414
646.6417892,882.0898797,646.6417892,6113.48914,646.6417892,864.6385117,646.6417892,6302.808085
646.9762543,880.9106891,646.9762543,6103.50975,646.9762543,870.5599706,646.9762543,6296.020894
647.3106726,887.0971155,647.3106726,6059.12721,647.3106726,868.2256543,647.3106726,6253.065662
647.6450442,862.4450552,647.6450442,5982.9511,647.6450442,859.1942382,647.6450442,6196.525845
647.979369,857.9697019,647.979369,5867.44459,647.979369,861.5835983,647.979369,6110.068516
648.313647,849.2745232,648.313647,5731.78329,648.313647,857.8606142,648.313647,5984.434453
648.6478782,833.367369,648.6478782,5588.56161,648.6478782,833.9040736,648.6478782,5818.223664
648.9820626,816.8394607,648.9820626,5423.76555,648.9820626,824.2441552,648.9820626,5644.351499
649.3162001,798.5923901,649.3162001,5228.7292,649.3162001,792.9705199,649.3162001,5461.034547
649.6502907,764.4305743,649.6502907,5029.78825,649.6502907,773.0229908,649.6502907,5258.750194
649.9843344,743.3080226,649.9843344,4833.173,649.9843344,745.0299916,649.9843344,5039.773682
650.3183313,723.1430832,650.3183313,4632.4539,650.3183313,720.5991548,650.3183313,4807.002599
650.6522812,698.749855,650.6522812,4447.31321,650.6522812,695.0198686,650.6522812,4606.015879
650.9861842,662.3976892,650.9861842,4246.44291,650.9861842,661.2752767,650.9861842,4404.21174
651.3200402,659.5818851,651.3200402,4069.60034,651.3200402,653.242021,651.3200402,4202.465238
651.6538493,642.3560667,651.6538493,3915.21396,651.6538493,641.2332429,651.6538493,4028.632479
651.9876114,618.6156143,651.9876114,3757.10143,651.9876114,622.0005145,651.9876114,3868.801593
652.3213264,596.8065003,652.3213264,3599.69441,652.3213264,612.5318034,652.3213264,3708.05873
652.6549945,584.6912068,652.6549945,3457.91987,652.6549945,590.2132824,652.6549945,3543.476904
652.9886155,581.4560786,652.9886155,3318.80209,652.9886155,593.6253948,652.9886155,3401.908342
653.3221894,576.7733118,653.3221894,3184.97446,653.3221894,575.6495007,653.3221894,3271.188827
653.6557163,562.0749846,653.6557163,3062.88365,653.6557163,559.7636138,653.6557163,3138.960339
653.989196,545.227899,653.989196,2958.08174,653.989196,542.4410529,653.989196,3034.918786
654.3226287,534.0564952,654.3226287,2832.83191,654.3226287,531.5069247,654.3226287,2937.89772
654.6560142,531.2406509,654.6560142,2743.07681,654.6560142,522.751623,654.6560142,2833.784943
654.9893526,501.7406063,654.9893526,2632.62808,654.9893526,490.3981943,654.9893526,2737.158655
655.3226438,491.9673301,655.3226438,2543.83371,655.3226438,467.7910454,655.3226438,2623.713651
655.6558879,488.6772856,655.6558879,2469.76488,655.6558879,462.1214569,655.6558879,2541.528425
655.9890847,474.8874572,655.9890847,2392.6535,655.9890847,440.00736,655.9890847,2456.053452
656.3222344,461.0860274,656.3222344,2315.21672,656.3222344,430.0066757,656.3222344,2397.815127
656.6553368,447.0437498,656.6553368,2260.88397,656.6553368,420.9547537,656.6553368,2328.322007
656.988392,433.9473507,656.988392,2203.00142,656.988392,417.6055086,656.988392,2269.533138
657.3213998,425.396677,657.3213998,2155.2935,657.3213998,420.7047204,657.3213998,2230.742707
657.6543605,416.3390704,657.6543605,2096.18614,657.6543605,406.4155849,657.6543605,2168.625976
657.9872738,417.0908468,657.9872738,2063.56548,657.9872738,417.3920484,657.9872738,2122.449321
658.3201398,408.2902071,658.3201398,2015.75385,658.3201398,414.7743052,658.3201398,2073.255232
658.6529584,416.1750738,658.6529584,1997.86847,658.6529584,420.5190311,658.6529584,2048.821687
658.9857297,406.1637094,658.9857297,1959.55163,658.9857297,415.9774217,658.9857297,2033.486787
659.3184537,404.4920456,659.3184537,1924.10869,659.3184537,406.9336724,659.3184537,2003.924842
659.6511302,416.889524,659.6511302,1906.41186,659.6511302,420.5200533,659.6511302,1983.196925
659.9837594,410.4713941,659.9837594,1890.70483,659.9837594,416.4803542,659.9837594,1971.486676
660.3163411,410.7012303,660.3163411,1869.083,660.3163411,401.7269499,660.3163411,1953.630457
660.6488754,416.1760858,660.6488754,1848.21543,660.6488754,401.0182931,660.6488754,1938.642284
660.9813622,420.2035165,660.9813622,1839.70388,660.9813622,393.6303145,660.9813622,1923.56686
661.3138016,418.3123173,661.3138016,1837.63619,661.3138016,393.1651263,661.3138016,1920.095045
661.6461935,417.8285786,661.6461935,1827.27469,661.6461935,386.7350096,661.6461935,1917.480747
661.9785378,417.3580439,661.9785378,1826.59072,661.9785378,386.9775987,661.9785378,1921.958892
662.3108347,411.607506,662.3108347,1815.85243,662.3108347,378.6118438,662.3108347,1897.145805
662.643084,404.9411241,662.643084,1814.17685,662.643084,379.3180794,662.643084,1875.05813
662.9752857,400.1887534,662.9752857,1816.54057,662.9752857,379.7975107,662.9752857,1874.370806
663.3074399,388.2885098,663.3074399,1812.51338,663.3074399,374.5560492,663.3074399,1882.310924
663.6395464,383.5380489,663.6395464,1825.68768,663.6395464,379.3199253,663.6395464,1867.792338
663.9716054,376.8585189,663.9716054,1819.49947,663.9716054,373.8296835,663.9716054,1864.18576
664.3036167,371.8686989,664.3036167,1834.54637,664.3036167,374.0730134,664.3036167,1864.679834
664.6355804,368.0751193,664.6355804,1827.09204,664.6355804,377.4160359,664.6355804,1863.799001
664.9674964,369.9908774,664.9674964,1839.58952,664.9674964,383.8514775,664.9674964,1885.2098
665.2993648,365.9483032,665.2993648,1850.39424,665.2993648,380.998903,665.2993648,1913.370167
665.6311854,368.7932927,665.6311854,1867.48037,665.6311854,374.5660775,665.6311854,1929.038633
665.9629584,374.7752143,665.9629584,1885.94093,665.9629584,377.9313533,665.9629584,1964.14395
666.2946836,386.9292493,666.2946836,1925.21714,666.2946836,381.9969196,666.2946836,2001.757062
666.626361,397.3783533,666.626361,1957.03698,666.626361,382.9317134,666.626361,2026.054307
666.9579907,401.162459,666.9579907,1993.51706,666.9579907,386.2413862,666.9579907,2057.824597
667.2895726,428.0452693,667.2895726,2040.44112,667.2895726,393.6255241,667.2895726,2109.174885
667.6211067,433.0604867,667.6211067,2092.54811,667.6211067,421.4722866,667.6211067,2175.534926
667.952593,452.7938265,667.952593,2147.81652,667.952593,425.2770409,667.952593,2234.977116
668.2840315,466.5675397,668.2840315,2217.27681,668.2840315,431.9224277,668.2840315,2302.749044
668.6154221,483.2266142,668.6154221,2284.5093,668.6154221,455.9553746,668.6154221,2385.362122
668.9467648,499.1244818,668.9467648,2360.15989,668.9467648,454.7446902,668.9467648,2455.575814
669.2780596,509.8312434,669.2780596,2455.77925,669.2780596,472.3478741,669.2780596,2538.288125
669.6093066,523.3782456,669.6093066,2545.68496,669.6093066,495.880407,669.6093066,2615.073798
669.9405056,537.3560231,669.9405056,2613.18622,669.9405056,502.4985775,669.9405056,2701.182097
670.2716567,550.8988399,670.2716567,2715.56218,670.2716567,525.0728603,670.2716567,2819.789605
670.6027598,576.8162969,670.6027598,2819.84515,670.6027598,550.2828417,670.6027598,2929.577
670.9338149,595.5938569,670.9338149,2916.3124,670.9338149,569.0643284,670.9338149,3047.819553
671.2648221,626.7208603,671.2648221,3049.02264,671.2648221,583.5782676,671.2648221,3172.7363
671.5957812,624.7920952,671.5957812,3146.96147,671.5957812,598.0326282,671.5957812,3285.430242
671.9266924,636.4088427,671.9266924,3266.25375,671.9266924,610.3649877,671.9266924,3409.695658
672.2575555,645.1193858,672.2575555,3379.14895,672.2575555,612.1978368,672.2575555,3522.457349
672.5883705,658.6173399,672.5883705,3500.93989,672.5883705,634.2437024,672.5883705,3644.113693
672.9191374,685.4446735,672.9191374,3610.5741,672.9191374,651.8242518,672.9191374,3787.6198
673.2498563,715.110633,673.2498563,3745.32449,673.2498563,668.4525859,673.2498563,3953.83309
673.580527,726.5466802,673.580527,3893.7175,673.580527,703.6084661,673.580527,4098.551227
673.9111497,753.3232806,673.9111497,4014.65042,673.9111497,720.9072783,673.9111497,4222.066367
674.2417241,770.4050927,674.2417241,4130.07113,674.2417241,738.9420117,674.2417241,4364.023419
674.5722504,782.4730521,674.5722504,4263.89985,674.5722504,755.2809812,674.5722504,4500.611841
674.9027286,790.2572397,674.9027286,4393.14355,674.9027286,768.7563233,674.9027286,4629.398238
675.2331585,826.8048539,675.2331585,4532.60792,675.2331585,794.6474793,675.2331585,4778.28066
675.5635402,845.7375551,675.5635402,4662.1562,675.5635402,820.456541,675.5635402,4905.993543
675.8938737,867.7710007,675.8938737,4793.9974,675.8938737,839.8896451,675.8938737,5053.644855
676.2241589,882.9721693,676.2241589,4911.67206,676.2241589,863.381992,676.2241589,5187.135143
676.5543959,892.6412287,676.5543959,5055.66372,676.5543959,877.5523023,676.5543959,5305.915286
676.8845846,897.3504466,676.8845846,5170.95215,676.8845846,892.9158487,676.8845846,5417.568145
677.214725,927.8673682,677.214725,5281.61878,677.214725,907.1035972,677.214725,5529.866461
677.544817,924.2958991,677.544817,5391.25159,677.544817,915.3659791,677.544817,5620.824656
677.8748608,940.8070678,677.8748608,5507.04308,677.8748608,915.5510167,677.8748608,5724.110142
678.2048561,949.5853857,678.2048561,5603.02603,678.2048561,934.0326598,678.2048561,5809.014835
678.5348031,957.5707017,678.5348031,5677.11375,678.5348031,935.6319307,678.5348031,5892.095511
678.8647018,951.7640572,678.8647018,5754.22803,678.8647018,941.1824331,678.8647018,5968.162894
679.194552,952.0250787,679.194552,5835.23265,679.194552,943.5722933,679.194552,6054.281496
679.5243538,969.3592619,679.5243538,5875.19271,679.5243538,951.6818669,679.5243538,6104.195821
679.8541071,994.7220352,679.8541071,5932.8477,679.8541071,954.5764101,679.8541071,6168.813836
680.183812,1004.925303,680.183812,5967.38639,680.183812,962.1800454,680.183812,6204.437691
680.5134684,1014.175394,680.5134684,5982.5419,680.5134684,968.8306606,680.5134684,6227.070339
680.8430764,1003.03358,680.8430764,5995.37814,680.8430764,952.9539289,680.8430764,6243.741562
681.1726358,1004.208873,681.1726358,5987.37983,681.1726358,954.3666737,681.1726358,6267.783312
681.5021467,1005.433462,681.5021467,5976.88603,681.5021467,958.9019016,681.5021467,6257.091287
681.8316091,1003.019522,681.8316091,5950.47608,681.8316091,948.445528,681.8316091,6246.624663
682.1610229,1011.352139,682.1610229,5913.40827,682.1610229,954.6502357,682.1610229,6220.324189
682.4903881,1027.559737,682.4903881,5876.20489,682.4903881,950.5121398,682.4903881,6193.682679
682.8197047,1025.228764,682.8197047,5800.71878,682.8197047,942.4977667,682.8197047,6130.877178
683.1489727,1008.693928,683.1489727,5762.97037,683.1489727,937.7824032,683.1489727,6057.508721
683.4781921,980.5508609,683.4781921,5694.816,683.4781921,933.2901596,683.4781921,5956.034689
683.8073628,961.0964403,683.8073628,5593.49065,683.8073628,920.2204413,683.8073628,5865.134844
684.1364849,934.7825927,684.1364849,5496.91823,684.1364849,906.6814261,684.1364849,5762.581816
684.4655583,929.5937938,684.4655583,5389.62735,684.4655583,897.229691,684.4655583,5663.706338
684.794583,924.6782349,684.794583,5319.01613,684.794583,889.4697353,684.794583,5559.917582
685.123559,893.6176446,685.123559,5206.4563,685.123559,873.0824657,685.123559,5432.917183
685.4524863,877.4995136,685.4524863,5091.90237,685.4524863,855.540733,685.4524863,5302.078592
685.7813648,849.5348468,685.7813648,4972.65566,685.7813648,840.5982025,685.7813648,5177.283213
686.1101945,820.1234908,686.1101945,4853.44763,686.1101945,823.0291961,686.1101945,5045.870754
686.4389754,811.6069436,686.4389754,4743.57964,686.4389754,813.5653291,686.4389754,4938.67675
686.7677076,791.9120827,686.7677076,4617.11048,686.7677076,785.1038081,686.7677076,4814.902054
687.0963909,778.129974,687.0963909,4498.07871,687.0963909,758.523745,687.0963909,4692.357125
687.4250254,759.6311373,687.4250254,4370.08949,687.4250254,736.2290997,687.4250254,4575.576129
687.7536111,758.2451343,687.7536111,4274.01209,687.7536111,722.9879032,687.7536111,4462.85671
688.0821478,737.6162132,688.0821478,4171.66869,688.0821478,708.7547955,688.0821478,4332.564688
688.4106357,730.9958587,688.4106357,4029.91096,688.4106357,686.0051653,688.4106357,4220.0133
688.7390747,716.0437313,688.7390747,3935.89048,688.7390747,666.5405045,688.7390747,4128.656569
689.0674647,709.4248857,689.0674647,3829.49205,689.0674647,646.1564297,689.0674647,4029.104412
689.3958059,696.8697745,689.3958059,3735.2328,689.3958059,620.3027085,689.3958059,3923.4398
689.724098,693.1148678,689.724098,3642.87494,689.724098,615.3540172,689.724098,3818.50688
690.0523412,677.8937655,690.0523412,3537.12173,690.0523412,602.4997354,690.0523412,3699.467836
690.3805354,672.4460326,690.3805354,3453.98672,690.3805354,596.097605,690.3805354,3605.092686
690.7086806,666.7718166,690.7086806,3369.68733,690.7086806,598.7261275,690.7086806,3530.388738
691.0367767,660.8644735,691.0367767,3300.66561,691.0367767,589.9635346,691.0367767,3452.416476
691.3648239,638.5094186,691.3648239,3218.2828,691.3648239,567.8359876,691.3648239,3370.35103
691.6928219,620.9603489,691.6928219,3141.23607,691.6928219,562.8601893,691.6928219,3302.212259
692.0207709,598.1593117,692.0207709,3078.90137,692.0207709,560.2345123,692.0207709,3219.755273
692.3486708,592.7107694,692.3486708,3007.58401,692.3486708,557.6330535,692.3486708,3135.740699
692.6765216,572.3062041,692.6765216,2950.66222,692.6765216,558.1214517,692.6765216,3067.72115
693.0043232,569.4731946,693.0043232,2907.4569,693.0043232,552.6751472,693.0043232,2998.513294
693.3320757,554.7292765,693.3320757,2838.22924,693.3320757,540.7797136,693.3320757,2942.361388
693.659779,551.4375813,693.659779,2789.23713,693.659779,536.5365734,693.659779,2900.629051
693.9874332,541.2018589,693.9874332,2739.5117,693.9874332,516.5594837,693.9874332,2848.382282
694.3150381,537.6505748,694.3150381,2689.91857,694.3150381,498.5123747,694.3150381,2794.873576
694.6425939,531.0197639,694.6425939,2651.30464,694.6425939,499.0069562,694.6425939,2745.808917
694.9701004,523.1899687,694.9701004,2589.53559,694.9701004,498.0660442,694.9701004,2689.682757
695.2975576,512.2232422,695.2975576,2534.0641,695.2975576,478.7801425,695.2975576,2641.479349
695.6249656,508.4056704,695.6249656,2495.47623,695.6249656,474.9623362,695.6249656,2601.055594
695.9523243,505.5813541,695.9523243,2447.95414,695.9523243,472.1353609,695.9523243,2572.946712
696.2796337,499.8735731,696.2796337,2406.81767,696.2796337,467.1391279,696.2796337,2534.184593
696.6068938,487.95846,696.6068938,2347.78207,696.6068938,461.4027557,696.6068938,2503.453841
696.9341045,490.3621105,696.9341045,2326.62496,696.9341045,466.6580624,696.9341045,2464.115416
697.2612659,487.9938872,697.2612659,2317.30779,697.2612659,459.2968295,697.2612659,2424.911226
697.588378,489.9235934,697.588378,2280.94542,697.588378,467.8817416,697.588378,2393.960402
697.9154406,490.391794,697.9154406,2247.69789,697.9154406,465.7354888,697.9154406,2360.742076
698.2424538,479.187467,698.2424538,2217.84131,698.2424538,461.4240065,698.2424538,2327.633516
698.5694176,481.334638,698.5694176,2204.77001,698.5694176,452.3982281,698.5694176,2299.84371
698.896332,499.4478876,698.896332,2203.80641,698.896332,461.7177392,698.896332,2292.340249
699.2231969,495.2072977,699.2231969,2188.97426,699.2231969,463.1790537,699.2231969,2271.909829
699.5500123,495.8902706,699.5500123,2170.82883,699.5500123,455.0674503,699.5500123,2246.285706
699.8767783,499.2102364,699.8767783,2147.85471,699.8767783,453.6342742,699.8767783,2231.515226
700.2034947,497.3162365,700.2034947,2124.23001,700.2034947,445.5566632,700.2034947,2211.184409
700.5301616,484.4559796,700.5301616,2106.79561,700.5301616,433.4059082,700.5301616,2198.674008
700.856779,479.6860473,700.856779,2077.44903,700.856779,431.2510274,700.856779,2187.840118
701.1833468,465.6370892,701.1833468,2061.41708,701.1833468,429.0879071,701.1833468,2170.881624
701.509865,452.553903,701.509865,2036.30804,701.509865,430.0306924,701.509865,2154.456364
701.8363336,463.7455821,701.8363336,2024.90005,701.8363336,431.237399,701.8363336,2145.639131
702.1627526,472.3096698,702.1627526,2029.1456,702.1627526,436.2371633,702.1627526,2143.32576
702.489122,465.901903,702.489122,2023.79495,702.489122,438.8622922,702.489122,2122.52615
702.8154418,472.0536718,702.8154418,2000.47796,702.8154418,428.135714,702.8154418,2106.015887
703.1417118,469.9281466,703.1417118,1979.43038,703.1417118,424.3434026,703.1417118,2080.538187
703.4679322,459.2334366,703.4679322,1968.88745,703.4679322,417.4488692,703.4679322,2069.301648
703.7941029,467.0881997,703.7941029,1976.66468,703.7941029,425.7816093,703.7941029,2061.14176
704.1202239,461.5983286,704.1202239,1956.17669,704.1202239,425.7609033,704.1202239,2046.289025
704.4462951,454.9477011,704.4462951,1942.12663,704.4462951,420.0587449,704.4462951,2032.719156
704.7723166,458.7557628,704.7723166,1925.72462,704.7723166,418.1602975,704.7723166,2018.674257
705.0982884,462.0603093,705.0982884,1927.98082,705.0982884,414.5717706,705.0982884,2001.704168
705.4242103,458.5224889,705.4242103,1928.55656,705.4242103,420.5425517,705.4242103,2000.173378
705.7500824,445.212189,705.7500824,1909.09817,705.7500824,422.4481419,705.7500824,1992.450068
706.0759048,443.0465138,706.0759048,1883.42248,706.0759048,416.4783286,706.0759048,1985.076921
706.4016772,445.436968,706.4016772,1878.54469,706.4016772,419.1064719,706.4016772,1985.129431
706.7273999,439.9802824,706.7273999,1888.44633,706.7273999,422.6849262,706.7273999,1997.134533
707.0530726,449.0446252,707.0530726,1885.27409,707.0530726,431.9875229,707.0530726,1992.798781
707.3786955,446.9286269,707.3786955,1870.1109,707.3786955,435.3400442,707.3786955,1989.14397
707.7042685,450.5040617,707.7042685,1861.22464,707.7042685,432.019073,707.7042685,1976.985499
708.0297915,451.4485823,708.0297915,1847.34988,708.0297915,437.2446308,708.0297915,1971.565622
708.3552646,458.1215898,708.3552646,1848.58129,708.3552646,446.0582687,708.3552646,1973.26827
708.6806877,449.8016683,708.6806877,1836.85077,708.6806877,451.7673427,708.6806877,1975.153114
709.0060609,447.6321731,709.0060609,1816.54801,709.0060609,432.4768139,709.0060609,1965.185826
709.3313841,453.5907191,709.3313841,1817.53994,709.3313841,437.4845665,709.3313841,1966.88398
709.6566572,456.4538922,709.6566572,1812.17538,709.6566572,437.7319646,709.6566572,1965.750489
709.9818804,452.4205775,709.9818804,1812.91224,709.9818804,444.1613115,709.9818804,1966.254343
710.3070535,459.7825757,710.3070535,1812.41021,710.3070535,441.5368715,710.3070535,1946.517561
710.6321765,458.065935,710.6321765,1806.11504,710.6321765,433.1638967,710.6321765,1935.760133
710.9572495,449.4655814,710.9572495,1805.96216,710.9572495,427.8927261,710.9572495,1932.313756
711.2822723,440.404503,711.2822723,1804.21811,711.2822723,425.2512149,711.2822723,1920.01014
711.6072451,437.7946075,711.6072451,1811.28195,711.6072451,422.8785358,711.6072451,1919.093079
711.9321677,436.1229228,711.9321677,1808.20154,711.9321677,424.2980353,711.9321677,1916.95225
712.2570401,450.1733258,712.2570401,1817.44684,712.2570401,422.1805584,712.2570401,1913.29213
712.5818624,451.6139453,712.5818624,1812.80359,712.5818624,434.5589722,712.5818624,1905.839863
712.9066346,453.273679,712.9066346,1801.98645,712.9066346,442.4009551,712.9066346,1909.342066
713.2313565,444.7085972,713.2313565,1808.06734,713.2313565,446.673943,713.2313565,1909.785907
713.5560282,454.2301,713.5560282,1812.80763,713.5560282,448.3500848,713.5560282,1911.00542
713.8806497,447.8144592,713.8806497,1794.97378,713.8806497,454.2968011,713.8806497,1910.079698
714.2052209,447.5995369,714.2052209,1795.76234,714.2052209,462.4028901,714.2052209,1908.056992
714.5297418,455.706248,714.5297418,1811.11081,714.5297418,470.9845808,714.5297418,1910.022811
714.8542125,474.521418,714.8542125,1821.79909,714.8542125,479.1014628,714.8542125,1926.573436
715.1786329,479.0415622,715.1786329,1829.55993,715.1786329,480.5312321,715.1786329,1918.843962
715.5030029,469.9840141,715.5030029,1829.23952,715.5030029,479.7936377,715.5030029,1913.593027
715.8273226,453.5664632,715.8273226,1827.07754,715.8273226,478.8288867,715.8273226,1910.726682
716.151592,451.6556144,716.151592,1839.48795,716.151592,475.254145,716.151592,1915.150482
716.4758109,457.3482807,716.4758109,1849.06339,716.4758109,462.6417363,716.4758109,1907.8266
716.7999795,455.2042112,716.7999795,1852.80263,716.7999795,457.1695016,716.7999795,1893.497173
717.1240977,450.6608132,717.1240977,1849.88723,717.1240977,458.0937605,717.1240977,1877.909561
